"2026-04-20 20:42:25.590" Selfbus garage door gateway
"2026-04-20 20:42:25.609" Tx/Rx;frame;count;delta ms;crc status;frame crc;calculated crc
"2026-04-20 20:46:05.518" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:05.661" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:05.758" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:46:05.758" Tx;80 52 14 28 21;5;2;ok;21;21
"2026-04-20 20:46:05.789" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:46:05.929" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:06.076" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:06.198" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:06.346" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:06.489" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:06.611" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:06.759" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:06.882" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:07.029" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:07.151" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:07.299" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:07.439" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:07.568" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:07.708" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:07.851" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:07.982" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:08.125" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:08.252" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:08.395" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:08.538" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:08.663" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:08.808" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:08.929" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:09.077" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:09.221" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:09.348" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:09.488" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:09.633" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:09.759" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:09.898" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:10.032" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:10.175" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:10.309" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:10.445" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:10.588" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:10.714" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:10.854" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:10.998" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:11.128" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:11.268" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:11.408" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:11.538" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:11.678" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:11.807" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:11.954" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:12.097" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:12.218" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:12.365" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:12.508" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:12.628" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:12.778" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:12.901" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.049" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.188" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.318" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.458" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.588" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:13.732" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:13.868" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:13.998" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:14.137" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:14.288" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:14.408" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:14.558" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:14.677" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:14.827" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:14.968" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:15.098" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:15.238" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:15.369" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:15.507" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:15.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:15.778" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:15.918" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:16.048" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:16.148" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:46:16.158" Tx;80 62 14 28 C0;5;2;ok;C0;C0
"2026-04-20 20:46:16.188" Rx;00 01 02 CA;4;41;ok;CA;CA
"2026-04-20 20:46:16.338" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:16.457" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:16.608" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:16.748" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:16.879" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:17.018" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:46:17.148" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:17.288" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:17.427" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:17.558" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:17.697" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:17.838" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:17.973" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.108" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:18.238" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.388" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.527" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.658" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.798" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:18.928" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:19.068" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:19.208" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:19.338" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:19.477" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:19.618" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:19.748" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:19.887" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:20.018" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:20.158" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:20.308" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:20.428" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:20.578" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:20.702" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:20.847" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:20.988" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:21.118" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:21.257" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:21.398" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:21.528" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:21.675" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:21.798" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:21.938" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:22.088" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:22.208" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:22.358" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:22.477" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:22.628" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:22.768" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:22.898" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:23.038" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:23.168" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:23.308" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:23.448" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:23.577" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:23.718" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:23.868" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:23.988" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:24.138" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:24.257" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:24.408" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:24.547" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:24.677" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:24.818" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:24.947" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:25.088" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.228" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.357" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.498" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.767" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:25.918" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:26.037" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:26.188" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:26.328" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:26.457" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:26.547" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:46:26.567" Tx;80 72 14 28 62;5;2;ok;62;62
"2026-04-20 20:46:26.598" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:46:26.728" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:26.869" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:27.014" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:27.137" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:27.279" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:27.418" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:27.548" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:27.688" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:27.818" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:27.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:28.108" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:28.228" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:28.380" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:28.518" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:28.648" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:28.788" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:28.918" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:29.058" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:29.198" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:29.327" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:29.468" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:29.598" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:29.738" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:29.887" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:30.008" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:30.157" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:30.298" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:30.428" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:30.567" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:30.698" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:30.838" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:30.985" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:31.108" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:31.248" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:31.382" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:31.518" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:31.668" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:31.788" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:31.937" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:32.058" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:32.208" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:32.348" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:32.478" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:32.617" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:32.758" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:32.888" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:33.028" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:33.158" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:33.298" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:33.448" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:33.573" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:33.717" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:33.844" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:46:33.988" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:34.128" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:34.258" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:34.398" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:34.544" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:34.669" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:34.812" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:34.938" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:35.078" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:35.227" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:35.354" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:35.489" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:35.638" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:35.766" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:35.908" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.032" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:36.179" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.318" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.448" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.588" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.718" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:36.861" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:36.957" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:46:36.971" Tx;80 82 14 28 0E;5;2;ok;0E;0E
"2026-04-20 20:46:36.998" Rx;00 01 02 CA;4;41;ok;CA;CA
"2026-04-20 20:46:37.128" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:37.268" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:37.418" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:37.546" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:37.689" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:37.810" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:37.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:38.098" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:38.228" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:38.367" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:38.498" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:38.642" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:38.778" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:38.907" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:39.054" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:39.198" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:39.322" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:39.468" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:39.590" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:39.737" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:39.878" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:40.007" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:40.152" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:40.278" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:40.417" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:40.565" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:40.692" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:40.827" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:40.958" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:41.103" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:41.248" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:41.375" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:41.517" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:41.658" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:41.788" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:41.928" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:42.058" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:42.199" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:42.337" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:42.468" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:42.613" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:42.756" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:42.879" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:43.027" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:43.153" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:43.295" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:43.439" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:43.565" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:43.708" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:43.836" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:43.978" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:44.122" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:44.248" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:44.388" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:44.534" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:44.663" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:44.802" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:44.933" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:45.068" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:45.218" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:45.344" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:45.487" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:45.616" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:45.759" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:45.902" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.028" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.168" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.297" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:46.440" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.579" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.709" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.847" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:46.998" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:47.125" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:47.267" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:47.363" Rx;28 02 01 80 0D;5;96;ok;0D;0D
"2026-04-20 20:46:47.363" Tx;80 92 14 28 AC;5;2;ok;AC;AC
"2026-04-20 20:46:47.394" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:46:47.537" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:47.678" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:47.808" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:47.947" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:48.095" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:48.221" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:48.358" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:48.487" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:48.633" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:48.777" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:48.902" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:49.048" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:49.175" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:49.317" Rx;00 01 02 CA;4;137;ok;CA;CA
